,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,70914940000,70204327500,70204327500,61663377500,64918067500,64918067500,285772542500,285772542500,52817542500,52817542500,55750000000
자산총계,467363345753,447548959282,567197922629,744314393355,849906703009,1419848488937,1486441146022,1821814980554,2016346865082,1964287772530,1065851945819
당기순이익,1103386004,-35895796697,-107604916557,750927429032,-718303975537,-4918845781,-125791881574,-468668712618,-106382500247,43757637658,8815431003
영업활동현금흐름,15239525401,-13371473660,11573442685,7415608004,-6869907013,3891700804,-82678033566,-469526090982,485020194376,-111594307979,-70612951507
영업이익,2319414956,-10695548571,-14601606880,445961825,-283218111413,7799044952,-44557959256,-187370960795,50896219701,127525698012,25639141625
매출액,247959833753,253982739416,214807698669,185241874007,416489347427,1057213056108,1012751283072,1099448292047,1409094386678,1709237907223,963760034584
종가,3860,3055,5670,4605,1170,5660,1410,3220,,,
시가총액,109492667360,85789688205,159223414770,113583941355,27837022590,126359652820,161175713970,368075034740,,,
상장주식수,28365976,28081731,28081731,24665351,23792327,22325027,114309017,114309017,,,
