,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,11045095500,11045095500,11045095500,11045095500,10681823500,8482026000,7011255500,,,,
자산총계,1283164844739,927834885423,667514759192,448145544274,346356773602,220544003505,185490076455,,,,
당기순이익,54182500584,37363584377,46206659333,-3286685606,-7236716778,189521071,1496353005,,,,
영업활동현금흐름,159124566581,-14998465323,12289033556,23652634852,3738712636,22017289583,14411642565,,,,
영업이익,82365114852,47805818924,62313475758,21781770682,10102800353,5812016472,7219244743,,,,
매출액,946809640015,702272500906,669407171058,329012474711,170483367764,107266373827,83223657740,,,,
종가,49700,22450,33000,39400,10800,12550,7550,6870.0,5780.0,11250.0,9160.0
시가총액,1097882492700,495924787950,728976303000,870353525400,230727387600,209889626150,105869958050,96334650570.0,74874906080.0,142835298750.0,105249169440.0
상장주식수,22090191,22090191,22090191,22090191,21363647,16724273,14022511,14022511.0,12954136.0,12696471.0,11490084.0
