,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,14286115000,14286115000,10000000000,10000000000,10000000000,10000000000,10000000000,10000000000,10000000000,10000000000,10000000000
자산총계,247240845931,238563736894,229017784519,216950065520,202433475925,195292739191,183977542109,155109304398,143955196786,148832447024,138549551480
당기순이익,14829533269,15614481737,12494891716,12710146497,13970140092,15753505288,18089271633,18058693151,23336268249,22719344089,13472063527
영업활동현금흐름,13157216122,44813340661,-3299451324,-313807588,2428163525,17959062691,8473318564,25130581054,36701109075,25175910641,928429976
영업이익,19155924498,18692622853,13922737616,18866028505,16466772957,18934948248,18349795070,22535320434,30571367333,31559317687,17695488116
매출액,264472231685,277253875767,320500099166,257646211017,213390559372,231334845622,245077943531,258338704255,312275610436,368345159671,284986797916
종가,6940,28850,42700,58800,48500,42800,43350,49000,40750,35800,25300
시가총액,99145638100,82430883550,85400000000,117600000000,97000000000,85600000000,86700000000,98000000000,81500000000,71600000000,50600000000
상장주식수,14286115,2857223,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
