,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,9367476500,9258996500,9253046500,9253046500,8422481500,7685794000,7685794000,5361198000,5320629000,2653270500,2030001000
자산총계,542817503814,516346905463,594324154591,583599527930,486835565057,375356133225,340462067789,132049940114,117495471539,90401847559,37306693882
당기순이익,3150284532,-24642188675,15944943943,11910569345,14099412923,23977549879,18275883100,15053693123,18757669125,12933908640,9630633481
영업활동현금흐름,25765086273,59559817666,22450910984,21905965798,32448157701,5737846973,34499363713,9696052852,14278968935,15717787931,12896244006
영업이익,10748005141,5355585675,19693281390,25197829293,31919018629,21811698913,21905156011,22161533653,21465923358,17756089026,12895166788
매출액,255262402297,253579043467,269016130453,349860731337,321839059110,193112056418,156315908861,116287586019,106550970272,78120542357,57515835449
종가,44700,27350,47500,28850,28350,44550,44200,52000,61500,73600,
시가총액,823131234300,497704606150,863821177500,524657704650,468471814650,670531138200,665263216800,540904624000,634733751000,366981155200,
상장주식수,18414569,18197609,18185709,18185709,16524579,15051204,15051204,10402012,10320874,4986157,
