,2020,2019,2018,2017,2016,2015,2014
자본금,5340000000,5340000000,5340000000,2670000000,2670000000,2000000000,2000000000
자산총계,358963343116,350909520422,315034709322,151059278323,143045906037,69889549996,50967435924
당기순이익,3416483561,4034207867,9163942516,9934088745,11504552770,5027176443,1355240266
영업활동현금흐름,11909538986,19352656327,10836558425,10441456746,4401326298,2703015703,4651433905
영업이익,9902599067,8267036015,9826149624,10991648619,13128170578,6387200822,2493070174
매출액,339055733911,347017988294,303292617599,182327849828,165176124584,99149812870,68318423982
종가,12200,11350,32500,65000,56000,,
시가총액,130296000000,121218000000,347100000000,347100000000,299040000000,,
상장주식수,10680000,10680000,10680000,5340000,5340000,,
