,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,15582500000,15582500000,15582500000,15582500000,15582500000,13482500000,13482500000,10782500000,10782500000,10782500000
자산총계,118767768657,109192282975,100615835354,93375453331,88029815101,65783224611,58926963272,46012153156,40942379393,38463694293
당기순이익,9753009769,7140226287,7850786558,5511046771,5860964298,4987821746,3742023743,4024351170,3992110021,3760370389
영업활동현금흐름,13936270816,10770935383,10152617478,9555648800,9485880376,8459407799,7559598539,10944024570,5982244856,4590584683
영업이익,10421377814,9271306101,9011736173,8130845524,6962117043,5533738495,4209462564,4684888561,4497849975,4142491026
매출액,45712275943,42606442732,38912668638,36125041562,34922137985,32405585357,29531353051,29280305376,32021859525,30456582756
종가,7900,3785,3775,5670,5660,10850,3475,,,
시가총액,246203500000,117959525000,117647875000,176705550000,152621900000,292570250000,93703375000,,,
상장주식수,31165000,31165000,31165000,31165000,26965000,26965000,26965000,,,
