,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,59733444500,54829840500,54570004000,52230768000,46514553500,45990993500,44063144500,43623144500,38673144500,35671362000,33702817000
자산총계,82836618168,96477666530,94049807932,117709803780,110467974364,91858522131,61413742914,62028852994,64882901649,60713769195,58950237756
당기순이익,-16464711600,-23918485385,-29021439491,-27157069057,-23124302034,26573174847,-6236985257,-6301246028,-9166449066,-4967410000,-5693806418
영업활동현금흐름,-23598255241,-9819755864,-7745740190,-4739326275,-3433980032,-5510343858,-4352512660,-5404849705,-7684015518,-3030336777,-5564478839
영업이익,-6356282392,-7910780673,-10516842416,-5227211999,-5109780977,-4935632047,-5607727211,-5189353329,-7658133610,-2742327397,-2910187089
매출액,9815439519,9947142614,13915366906,12683664481,18985336940,22428307477,21349457034,22244466681,18252539775,9772527167,11275285714
종가,2035,1830,1290,2760,3155,1390,1000,985,2700,5810,1220
시가총액,243115119115,200677216230,140790610320,288313839360,293506832585,125242181710,88126289000,85937594665,208834980300,414501226440,82234873480
상장주식수,119466889,109659681,109140008,104461536,93029107,90102289,88126289,87246289,77346289,71342724,67405634
