,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000
자산총계,175592014332,167027319234,149094572406,158151936517,146601413856,135947961524,132827723360,128582446537,98958167038,101053374804,96126618450
당기순이익,2506054567,-2154052672,-820208221,1670766374,2169220778,4259471342,1571954939,1421667689,1247460089,2149608701,1284317572
영업활동현금흐름,-4325187978,-886559841,2466810981,3658773693,-9547698037,6418885680,7018241943,-5580656296,-6269959877,2290224285,7523051493
영업이익,,,,,,,,,,2059094211,58564922
매출액,,,,,,,,,,67360469036,46930960543
종가,3015,3035,4415,3165,4395,2640,2335,2420,2565,2840,2350
시가총액,54270000000,54630000000,79470000000,56970000000,79110000000,47520000000,42030000000,43560000000,46170000000,51120000000,42300000000
상장주식수,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000
