,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,29607572500,29030460000,28464227500,27908630000,26087777500,25577272500,24361305000,20702790000,19718190000,18780152500,17886350000
자산총계,1882026593387,1913706257532,1691209668597,1660934086136,1596970589389,1722592752818,1033334526415,880869228715,835591466389,787751024532,831946436625
당기순이익,17289714876,63867247550,34156165932,68973581262,30299647921,162060447333,43295070634,50534447712,28754747883,5426021415,-11298070780
영업활동현금흐름,151534949938,12446620375,25982256129,-62905201161,412965176318,101712291082,-32819709303,85991520616,63268201677,61303899479,14743126125
영업이익,48976342021,103877846130,83573576285,82163675888,26771865368,211799975638,34452014224,61895244571,48143347570,21192252756,-8318399003
매출액,1075853605008,1113649783994,1015962250114,916586234608,882724835492,1317534519130,761279849468,730133509597,674005086851,606192086562,337584427215
종가,366500,296500,464000,584000,305500,728000,102000,113500,120500,65600,88800
시가총액,4340470128500,3443012556000,5282960624000,6519455968000,3187926410500,7448101752000,993941244000,939906666000,950416758000,492791201600,635323152000
상장주식수,11843029,11612184,11385691,11163452,10435111,10230909,9744522,8281116,7887276,7512061,7154540
