,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,5312047500,5312047500,3869766000,3869766000,2589805000,2589805000,2589805000,2201332500,2201332500,2116666000
자산총계,195184393025,184366984034,99152430161,96055949800,89927713437,74704701755,70278101656,56720707491,40774825405,37061686219
당기순이익,12352046635,46065235863,2583695298,-1785943146,6127339664,1879697777,11731505911,7556395748,5147315999,3070599794
영업활동현금흐름,25837511087,42731858479,1141014192,4071840356,-4712751612,4005114347,11446011967,6457580232,13132406675,-2629075509
영업이익,7332870050,58262069636,233794613,-1917360769,4721115376,505623793,10695769136,8466657436,6483950180,3730994102
매출액,103177709919,210283059020,81504310126,76593767350,79719995613,59415535092,71969429600,60464690025,66602747925,47896239569
종가,55900,49450,17000,11600,15050,11550,19250,,,
시가총액,593886910500,382719857400,131572044000,89778571200,77953130500,59824495500,99707492500,,,
상장주식수,10624095,7739532,7739532,7739532,5179610,5179610,5179610,,,
