,2020,2019,2018,2017,2016,2015,2014
자본금,3780669000,3770251000,3620472000,3608718500,3582555000,2809391500,2606891500
자산총계,152810967587,137340954489,123641994008,104395908181,98174987749,56220795451,58868781785
당기순이익,576879355,7167342555,7701977715,1709581720,6176312782,5361622661,6116876300
영업활동현금흐름,11694897084,19113612968,10671637724,-5749124041,798239759,11638112115,532844271
영업이익,3248069243,7138728770,8313444978,4832642502,7385544285,5219315327,5662997630
매출액,110104515277,117971769760,109807238360,83722394571,77790620465,59488308704,59543916754
종가,52200,35850,13200,14500,16250,,
시가총액,394701843600,270326996700,95580460800,104652836500,116433037500,,
상장주식수,7561338,7540502,7240944,7217437,7165110,,
