,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,13873212000,10611580000,10611580000,10611580000,10611580000,10611580000,10611580000,10286580000,7992498500,7642500000
자산총계,86820392467,169930838933,164474399724,171544134379,170945345609,113685289647,110036507717,108113000005,94751484772,67051468086
당기순이익,-3815843157,-27219159056,-7840095944,1050839365,902015686,439144348,13008305212,16008332089,4499777991,7237922209
영업활동현금흐름,4443223982,-1504517296,8089760867,6580291602,10127609820,3683827265,11662895570,14242424770,6134145640,5032456153
영업이익,-1164690499,-13496180044,4097757367,5739385860,1584180643,2483600962,16246650557,18598695174,13762782859,12249266786
매출액,44597591747,40785485179,76200156253,70643136131,65415904304,62727442064,77137145200,73675699127,65274786113,62486856257
종가,1825,2010,3095,4975,4470,5320,9950,9220,,
시가총액,44897100575,42658551600,65685680200,105585221000,94867525200,112907211200,211170442000,189684535200,,
상장주식수,24601151,21223160,21223160,21223160,21223160,21223160,21223160,20573160,,
