,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,53678586500,53678586500,53678586500,53678586500,53678586500,53678586500,53678586500,67099034000,63903842000,63903842000,63903842000
자산총계,1349298506487,1346969001800,1306846596555,1265303707111,1263350828196,1107696145006,1312244568271,1379971344024,1475796322459,1560204642408,1605897777484
당기순이익,13703733291,18557380121,-4346817131,36285020200,50294748652,-7667296161,142349386494,-255537399051,-66861825610,-86538833796,-43906685139
영업활동현금흐름,92788355609,66444296854,52203481851,90616425811,107621002516,69665713458,113831579268,131805956114,74050928088,-3306952840,51949569428
영업이익,61678605723,48058637871,745232264,74355171835,68541574881,46938953226,64344678796,-4707066503,30300686434,-21283686308,9606965929
매출액,543151580297,595485609978,576027307973,671307465183,615909682576,563812485011,553554217487,609732692188,635366594310,584534129755,489405489635
종가,3990,3790,4300,3085,,,,,,,
시가총액,428355120270,406883685670,461635843900,331196878705,,,,,,,
상장주식수,107357173,107357173,107357173,107357173,,,,,,,
