,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,24200000000,24200000000,24200000000,24200000000,24200000000,24200000000,24200000000,24200000000,24200000000,24200000000,24200000000
자산총계,637003840185,537885808227,535273094088,548114232165,531964308344,507600642741,512061535127,471662715600,450374133028,444989969976,359679167584
당기순이익,64416144900,43054876050,12016346514,27116333138,34059688219,35579615451,40934547946,25547625144,37009834121,51639071146,48480171843
영업활동현금흐름,106652799734,65506712148,21433115284,39339387709,63828324914,42444941046,37075930359,18910408987,33188416603,26121955590,57672897161
영업이익,64118011388,48429544337,23850343982,29975307922,44285686949,48839738500,45145447254,33452494601,47332565571,65617885192,58618042867
매출액,746662323231,765712141954,766681967916,703676901916,647361932266,743948673377,826733748662,781544787012,761990127348,780389673237,607579704552
종가,54900,55600,52400,69900,59400,48250,58700,63900,49450,57700,60400
시가총액,265716000000,269104000000,253616000000,338316000000,287496000000,233530000000,284108000000,309276000000,239338000000,279268000000,292336000000
상장주식수,4840000,4840000,4840000,4840000,4840000,4840000,4840000,4840000,4840000,4840000,4840000
