,2012,2011,2010,2020,2019,2018,2017,2016
자본금,4224579500,3022515000,16018333500,,,,,
자산총계,26500554816,31379228176,65844757138,,,,,
당기순이익,-818709756,-5193773759,-19466031145,,,,,
영업활동현금흐름,-2233406807,2797660301,-281868916,,,,,
영업이익,1286330741,-3833026929,-2684668669,,,,,
매출액,33623298311,33226795118,35089801336,,,,,
종가,,,,719.0,962.0,721.0,812.0,1655.0
시가총액,,,,37710032910.0,50329885216.0,29651083903.0,33393453716.0,45038205135.0
상장주식수,,,,52447890.0,52317968.0,41124943.0,41124943.0,27213417.0
