,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,4875000000,4875000000,4875000000,3900000000,3900000000,3900000000,3900000000,3900000000,3900000000,3900000000,2158857000
자산총계,143057105299,166636025953,171513400907,130234776235,133973844160,103310430912,78663280067,82794410272,67418166200,68898164119,56341402931
당기순이익,-13225544596,-4513022685,-1194091711,7478063499,6786443011,9341915350,1891467041,1108039912,-3384764161,6278375791,7431435212
영업활동현금흐름,-3432000192,-14336618398,-9417213405,5374943244,6059796797,5201047125,5394483703,4140200870,857583866,8410797625,-2300065103
영업이익,-11961704925,-6889906791,2242546102,10461861297,6752789573,10332795274,2009791104,2056761675,-2726855057,5846771366,7761658514
매출액,133875964153,177224394730,193174244270,206521698595,151727888191,130553129252,97019457524,103380119034,71634123004,96836013435,85132077335
종가,19250,17400,24000,18350,17800,11500,3915,4885,5340,7340,
시가총액,187687500000,169650000000,234000000000,143130000000,138840000000,89700000000,30537000000,38103000000,41652000000,57252000000,
상장주식수,9750000,9750000,9750000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,
