,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,5800000000,5800000000,5800000000,5800000000,5800000000,5800000000,5800000000,5800000000,5800000000,5800000000,5800000000
자산총계,140679345211,135621494696,123194401707,110660845444,113086853326,117932057998,113103974437,101276656137,90176360554,84348411350,85655196274
당기순이익,7734494041,9823097442,2906256132,1639019276,3820249307,5365379592,6107006743,4169646033,7198996019,7826862830,6912200573
영업활동현금흐름,8776365310,33178255365,4865880525,6340579223,4768519046,4362723016,11142902435,9282496887,8920709158,7202509700,11372214705
영업이익,7702115321,1191403928,3160574808,1797257639,3760970098,5072138286,6254870805,6135184961,6895763172,8234614343,7382571767
매출액,47060538797,41832103994,47441990797,48889792893,51339557113,50912035650,53965988434,51890971287,55839713768,53525071972,39738205273
종가,14150,,,,,,,,,,
시가총액,164140000000,,,,,,,,,,
상장주식수,11600000,,,,,,,,,,
