,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,38108340000,38108340000,37674240000,34593085000,34593085000,34593085000,34593085000,34593085000,34593085000,34593085000,34593085000
자산총계,604130121809,579096387394,603455401929,659077190548,586849320506,513959347494,578697466996,561572715254,556020140316,536914287954,474781719744
당기순이익,8641225706,-12543042035,17184416988,3685363627,-556246539,693208031,15041924579,6185710017,25882231748,35440965353,31265533656
영업활동현금흐름,21158202235,8658026023,113869759681,-92588842960,-23012359975,101894845719,10192167446,17645912765,18635617070,53222895766,3809211218
영업이익,17657216066,-12915905238,17946005249,22719402833,1347078216,8223454436,19449783430,17317955782,41356405997,39884223553,36290991060
매출액,365613120624,536988709121,588768601322,690567426306,364021479381,438475424770,553844427002,547751901781,588890255468,568623723874,510609430093
종가,7290,9980,11550,15450,15400,15400,17800,18550,24800,18250,17450
시가총액,55561959720,76064246640,87027494400,106892632650,106546701800,106546701800,123151382600,128340345350,171581701600,126264760250,120729866650
상장주식수,7621668,7621668,7534848,6918617,6918617,6918617,6918617,6918617,6918617,6918617,6918617
