,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,16147954500,13539648000,10348340100,8116565500,6881457000,6718969000,4202345000,4202345000,4202345000,4200000000,1869010000
자산총계,28799639715,34970284574,31714877849,39971397622,34591052231,32723324677,39717506272,37486352595,43461734679,42469069741,32553473758
당기순이익,-6879070014,-10060913927,-17814419557,-8732611222,-1311562221,-7523726973,-3681685562,-11253084671,673562047,2318080478,2589717338
영업활동현금흐름,-1743959268,-5071134536,-2201421284,-5874798094,-329231410,-316018365,-6797855802,-2852990064,3097577781,8737894673,-489938127
영업이익,-2860855471,-5818485732,-10598996895,-5814939116,3056870,-3408623702,-4514401540,-8660279584,192242903,3468900417,2799518072
매출액,10760311440,10936916976,16271101692,26252728717,41788368795,56500755150,63153576321,40043605364,49337989167,47626709103,44731325630
종가,867,399,675,703,,,,,,,
시가총액,25282685838,54023195520,69851295675,57059455465,,,,,,,
상장주식수,29161114,135396480,103483401,81165655,,,,,,,
