,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,8358529000,8358529000,8358529000,8358529000,8358529000,8358529000,8358529000,8358529000,6677177000,6603561000,6456329000
자산총계,280986315929,281164073905,292953529598,264185621957,288673593715,228801762147,241957149953,162018464490,133298476664,123745928833,106404458985
당기순이익,-6616889976,22081821963,19677903018,12963096578,16165765551,24379326030,39111480473,11775271713,6689701940,10574724406,4040528607
영업활동현금흐름,31524600215,27758849662,13114358260,41298042982,6437826364,36885018322,17668774962,6896540339,13613300343,11452076139,-4527462222
영업이익,-5586800107,30657766201,28506963456,20620529322,23461780393,31211297239,53297942497,17438087661,8811935798,16734055964,3216737620
매출액,272751120628,418881869929,430178783191,522718329216,454454017227,462830227602,609521052093,480837702856,359367228279,320084131607,203310599301
종가,7690,9420,6690,7860,8470,8460,16400,6960,5120,5020,3415
시가총액,128554176020,157474686360,111837118020,131396075880,141593481260,141426310680,274159751200,116350723680,68374292480,66299752440,44096727070
상장주식수,16717058,16717058,16717058,16717058,16717058,16717058,16717058,16717058,13354354,13207122,12912658
