,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,28571500000,28571500000,28571500000,28571500000,28571500000,28571500000,28571500000,28571500000,28571500000,28571500000,28571500000
자산총계,396990671727,400888033956,399283656596,438572484939,434605673365,401898259652,305759984127,300366075985,282088370275,304146801247,288477058358
당기순이익,3774002760,8953843273,-11446277527,6172980740,15957877638,23750009518,11032881626,2511940672,6890131825,-14682259103,-5124882627
영업활동현금흐름,73069471652,13697650337,-51118805085,61403747250,18068554982,-931105710,34027705738,-12742281964,21821436138,-14427250756,3099429507
영업이익,10662484416,14173573843,-5407776982,11250184824,25597157638,15208004946,12561532901,9229668994,2694064162,-22393911083,-15923436491
매출액,294655040183,317847252014,363113417914,367922823807,383878884649,211285537918,203075322255,140907253837,139563701076,116891941769,105567654934
종가,8040,2575,2935,5720,5670,4850,3125,4345,2735,4040,7690
시가총액,459429720000,147143225000,167714705000,326857960000,324000810000,277143550000,178571875000,248286335000,156286105000,230857720000,439429670000
상장주식수,57143000,57143000,57143000,57143000,57143000,57143000,57143000,57143000,57143000,57143000,57143000
