,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,37665075000,37665075000,37665075000,37665075000,37665075000,37665075000,37665075000,37665075000,37665075000,37665075000,32962925000
자산총계,556224426073,470358961825,412138323147,398177947320,326695947743,296548101862,299626490441,298570233676,290495086415,321774390482,267534701902
당기순이익,67973728472,60028836929,35304530519,29103775517,18793117788,-3403323096,4068488552,3367121101,5271125837,9579554198,10101712491
영업활동현금흐름,80883024292,52513365100,37991964269,43580368449,37170609701,13071680072,12279027161,14841445509,3656660142,23188418488,18814954484
영업이익,95337903716,78285193733,55177099757,43320370544,25273525001,7148814014,9714644031,10188626165,7592523766,14831278441,14114713115
매출액,648506611450,543580958422,469355767365,458483886034,359321174338,290854624001,314631900913,302735875439,325842063686,298726295446,272608450433
종가,101000,89900,52000,96800,40550,27600,21250,24650,24350,38050,18050
시가총액,760834515000,677218048500,391716780000,729195852000,305463758250,207911214000,160076568750,185688819750,183428915250,286631220750,118996159250
상장주식수,7533015,7533015,7533015,7533015,7533015,7533015,7533015,7533015,7533015,7533015,6592585
