,2020,2019,2018,2017,2016,2015,2014
자본금,5328448000,5328448000,4931544500,4931544500,,,
자산총계,96359408802,112973265426,124942058164,102766060272,,,
당기순이익,-1454732979,-7755469218,6402719763,3868482925,,,
영업활동현금흐름,-1171537127,21258729959,-17659405049,-45965945,,,
영업이익,-8212461493,-5308172364,9129454298,4691638399,,,
매출액,75697119407,84575176061,95230103361,68571219516,,,
종가,3200,3655,4155,4060,7240.0,6250.0,8620.0
시가총액,34102067200,37511579330,40981134795,40044141340,71408764360.0,61644306250.0,56894586000.0
상장주식수,10656896,10263086,9863089,9863089,9863089.0,9863089.0,6600300.0
