,2020,2019,2018,2017,2016,2015,2014
자본금,39586385000,39586385000,39586385000,39586385000,39586385000,39586385000,39586385000
자산총계,218040536296,201403949401,200859819489,198532054149,192244264203,179880690157,163842270625
당기순이익,16866904725,21938439038,15820963896,16782714405,15161608505,12864212706,9356571443
영업활동현금흐름,45496676132,24275563945,36129922789,22050000571,16081152656,25896778709,13844732673
영업이익,39450540332,29748961849,23541316292,23776400598,21630313693,18655960057,14610634455
매출액,183521045082,170220779246,155230052163,143599849109,132290404973,125950120608,111121369217
종가,20750,19800,21950,42100,27350,,
시가총액,328566995500,313524169200,347568460300,333317361700,216537525950,,
상장주식수,15834554,15834554,15834554,7917277,7917277,,
