,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,38618990500,38618990500,38618990500,38618990500,38618990500,40250313000,40250313000,40250313000,36568949000,36158223500,34331613000
자산총계,1607660655673,1225200283131,1209057380780,1061203408859,862635664808,658491252037,658928797711,590141817260,477887296650,492659237080,340882630711
당기순이익,96912997365,48981665695,96369617518,80652243627,38574156986,34925577880,57128376664,37353620747,17870715784,18384117562,25937006310
영업활동현금흐름,110544902223,95417772114,75226928039,52899060286,42593340520,73546760723,89060896620,63861767939,44113239585,-6583499019,23668355413
영업이익,86703656424,61648854076,78477065517,76308250767,40418168284,46153525561,91890035303,55119850582,26456695089,29006271222,34756143168
매출액,645964626184,450752790463,500162428910,481986655227,294905605408,294379533411,,,,,
종가,6340,5460,3510,7890,6740,,,,,,
시가총액,489688799540,421719376260,271105313310,609407670090,520583991940,,,,,,
상장주식수,77237981,77237981,77237981,77237981,77237981,,,,,,
