,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,10845875000,10845875000,10845875000,10845875000,10845875000,10845875000,10845875000,10845875000,10845875000,10845875000,10845875000
자산총계,371525656350,370874090990,357260541135,335873897555,320915150778,316341852891,284623062641,255984725249,269412831840,173774102189,198435168516
당기순이익,13294935514,4014663672,4878426115,10079442107,6365804951,6980391660,7099305307,13950248812,10310338659,509664144,8679619335
영업활동현금흐름,15868144172,-1020170950,10607249362,15815332251,15996174454,-9854199112,14706589808,18563318572,8796940116,14162963065,24277691458
영업이익,14281976627,8690743324,14769793146,8447803138,9168483764,12111542849,14653846225,18783504666,12731056218,7102201592,13071443834
매출액,248295523801,227510941149,212654617357,206534381962,203984939105,196418709909,188483146718,196358951848,136970448884,121253604637,143433921599
종가,12000,11350,10800,6010,5800,5090,4670,3545,3195,3005,3785
시가총액,260301000000,246201362500,234270900000,130367417500,125812150000,110411007500,101300472500,76897253750,69305141250,65183708750,82103273750
상장주식수,21691750,21691750,21691750,21691750,21691750,21691750,21691750,21691750,21691750,21691750,21691750
