,2020,2019,2018,2017,2016,2015,2014
자본금,3698800000,3698800000,3698800000,1849400000,1411900000,201700000,201700000
자산총계,224013249715,178822582868,182797720286,155283308015,93238915787,83388072472,76237978852
당기순이익,11688948531,1535959985,20430948671,19867044909,14180546061,9653129989,4354445152
영업활동현금흐름,32029579448,4235360406,10464615451,-15753955925,10887164537,8590085997,-5177225300
영업이익,15418115704,2718688285,27164178672,26727702005,19622198107,14225210634,7783395280
매출액,125560221771,110327844685,146061392225,111730232651,100146989618,95425756761,57427921269
종가,3150,2390,3065,7490,,,
시가총액,116512200000,88401320000,113368220000,138520060000,,,
상장주식수,36988000,36988000,36988000,18494000,,,
