,2020,2019,2018,2017,2016,2015,2014
자본금,3251787400,1619893700,1619893700,812857100,812857100,700000000,700000000
자산총계,195020171116,139596963745,117361369056,93125343377,79886625189,38452890752,26257576382
당기순이익,54768500217,33353049263,16010023877,7618312401,6743349973,9305701010,6802208046
영업활동현금흐름,51056777388,21293476411,14529474528,7245730797,5817040617,12961907931,5950183701
영업이익,58860907917,37837722117,16864196634,7886231411,6829860779,10216670264,7292869198
매출액,177030755581,111354943418,62103161722,24092472491,16642126845,19664895615,16301629099
종가,30000,32200,11400,17600,21950,,
시가총액,975536220000,521605771400,184667881800,143062849600,178422133450,,
상장주식수,32517874,16198937,16198937,8128571,8128571,,
