,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,44771008000,21926157000,21174063000,21174063000,16150563000,16088063000,15585097200,11158896400,10221090000,10221090000,8221090000
자산총계,136570535761,51152312180,49295861252,45634058358,65661588496,47691246602,40766159438,31820427996,39961249578,40462483356,40878976943
당기순이익,-18648412113,-7618562789,-11897642781,-23729654915,-15598929634,1413762887,-6491730230,-8362869974,-8888478254,-4937076989,-7661760314
영업활동현금흐름,-15915810136,-1270007139,-14926634603,-4040042511,-12388731199,778497731,-4158524803,-2347273131,-6202869976,-2874458199,-3884651758
영업이익,-18459101152,-8208996276,-11259049753,-24861655657,-13994393655,-3626955722,-6427192689,-6309785484,-8396699489,-4044148007,-1613216986
매출액,41502728973,41241251457,34292567639,27171385665,31371459152,28364784673,24625225863,20657215567,19410461051,27737197301,28836032143
종가,21550,2410,4340,5910,11750,10700,1650,,,,
시가총액,964815222400,52842038370,91895433420,125138712330,189703315250,172142274100,128577051900,,,,
상장주식수,44771008,21926157,21174063,21174063,16144963,16088063,77925486,,,,
