,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,200000000000,200000000000,200000000000,200000000000,200000000000,200000000000,200000000000,200000000000,200000000000,200000000000,200000000000
자산총계,2893842458745,3527280624051,2303742128337,2219176831019,2007960842095,2176705186828,1907452204204,1712070637084,1547612289582,1385303348718,1186959283465
당기순이익,-283345631526,169427576031,110308150447,25286262759,27830465718,18482064635,73482881944,10809989217,100990802017,56118371045,51415147062
영업활동현금흐름,-51667226763,403721480648,153867114441,207159424960,120822620700,121994084415,122099260935,152526904042,145263111024,20966828300,81505484123
영업이익,-185280168134,295859974844,209105000768,73086158077,78965728348,77150368054,138980016241,86566556566,129263059600,97523145851,84468255017
매출액,3188065338010,5717306417234,4713673210396,3514696377592,3154238277775,3251679551390,2908977192335,2296998372595,2219638551389,1798370572107,1461417447263
종가,82300,90800,76500,84900,48150,77300,91400,66500,43950,38500,27750
시가총액,3230120358300,3563729386800,3002481256500,3332165472900,1889797026150,3033879753300,3587278259400,2610000046500,1724954917950,1511052658500,1089135357750
상장주식수,39248121,39248121,39248121,39248121,39248121,39248121,39248121,39248121,39248121,39248121,39248121
