,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,5024754500,5024754500,5024754500,5024754500,5024754500,4499754500,4499754500,,,,
자산총계,1189042897954,1204354192976,1061541156258,934019128620,665916423820,438932111547,325701557295,,,,
당기순이익,-29053381423,18319679109,21062588320,15520150514,31440053248,18885577415,15756824739,,,,
영업활동현금흐름,41459691393,74567223707,-54592032652,-6616556836,23468728135,-6503440453,1169690943,,,,
영업이익,66641426851,53995136812,52337973702,35140124481,52615998585,35934351724,24338237195,,,,
매출액,1382880688515,1330652928971,1259716816059,883950013573,756963564655,533342717781,333957413764,,,,
종가,99500,79900,130000,117000,119500,184000,99700,49800.0,43300.0,15700.0,12300.0
시가총액,999926145500,802955769100,1306436170000,1175792553000,1075441325500,1655909656000,897251047300,676917157200.0,588564516200.0,213405609800.0,167190382200.0
상장주식수,10049509,10049509,10049509,10049509,8999509,8999509,8999509,13592714.0,13592714.0,13592714.0,13592714.0
