종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"032640","LG유플러스","KOSPI",,"10750","-250","-2.27","10950","11100","10750","1434969","15569095750","4693572130750","436611361"
"011070","LG이노텍","KOSPI",,"112500","-3500","-3.02","116500","118500","111500","209792","23982410000","2662549537500","23667107"
"066570","LG전자","KOSPI",,"58600","-300","-0.51","59000","59100","58400","446506","26160969800","9589761900400","163647814"
"066575","LG전자우","KOSPI",,"27050","-750","-2.70","27700","27700","27050","36047","984732300","464881083600","17185992"
"108670","LG하우시스","KOSPI",,"166000","-6500","-3.77","171000","172000","166000","124669","20833221000","1488633220000","8967670"
"108675","LG하우시스우","KOSPI",,"83300","-4600","-5.23","86700","87900","83200","5917","497464500","85993089000","1032330"
"051910","LG화학","KOSPI",,"225000","-1000","-0.44","228000","228000","222000","113762","25610299500","14910997500000","66271100"
"051915","LG화학우","KOSPI",,"154000","2000","1.32","149000","155000","149000","14642","2237600000","1174853834000","7628921"
"002550","LIG손해보험","KOSPI",,"22700","-100","-0.44","23000","23100","22700","205079","4683548800","1362000000000","60000000"
"079950","LIG에이디피","KOSDAQ","중견기업부","5560","-160","-2.80","5680","5790","5530","141989","800236760","128992000000","23200000"
"006260","LS","KOSPI",,"51900","-100","-0.19","51700","52100","50800","132402","6814281500","1671180000000","32200000"
"000680","LS네트웍스","KOSPI",,"4805","-85","-1.74","4800","4950","4735","137604","660367035","373852674235","77804927"
"000687","LS네트웍스전환상환2우B","KOSPI",,"4805","-15","-0.31","4820","4820","4670","78","372650","4773315830","993406"
"010120","LS산전","KOSPI",,"63500","-300","-0.47","63400","63800","63100","39781","2520768500","1905000000000","30000000"
"086960","MDS테크","KOSDAQ","우량기업부","21800","450","2.11","21550","21900","21050","92823","1987971250","192180254400","8815608"
"023150","MH에탄올","KOSPI",,"8150","40","0.49","8170","8170","7970","41069","331348100","60134986900","7378526"
"065150","MPK","KOSDAQ","우량기업부","4245","225","5.60","3980","4245","3900","6740511","27800266745","336320228100","79227380"
"035420","NAVER","KOSPI",,"667000","-4000","-0.60","672000","675000","661000","75195","50198814000","21986106893000","32962679"
"160550","NEW","KOSDAQ","중견기업부","24250","-150","-0.61","24650","24700","23950","119038","2895662900","332299035250","13703053"
"181710","NHN엔터테인먼트","KOSPI",,"70200","-1200","-1.68","71000","71400","69500","216013","15148801000","1064584755000","15165025"
"005940","NH투자증권","KOSPI",,"14350","-50","-0.35","14300","14550","14100","1583684","22642317100","4038217528450","281408887"
"005945","NH투자증권우","KOSPI",,"7500","-10","-0.13","7510","7520","7410","29052","217364340","141532260000","18870968"
"034310","NICE","KOSPI",,"19650","-250","-1.26","19700","20150","19600","91297","1805874900","744387195000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","6670","250","3.89","6450","6910","6450","973224","6482998050","404967849400","60714820"
"008260","NI스틸","KOSPI",,"2650","10","0.38","2705","2905","2650","1838370","5109956040","75331152500","28426850"
"004250","NPC","KOSPI",,"6380","30","0.47","6340","6390","6280","11133","70764200","234273600000","36720000"
"004255","NPC우","KOSPI",,"2875","-50","-1.71","2910","2925","2785","11795","33130495","15180000000","5280000"
"010060","OCI","KOSPI",,"98500","-5000","-4.83","102000","103000","98500","489195","48782582200","2349163043500","23849371"
"036490","OCI머티리얼즈","KOSDAQ","우량기업부","95300","800","0.85","93600","95900","91600","56199","5274775300","1005193236900","10547673"
"024940","PN풍년","KOSDAQ","벤처기업부","4180","0","0.00","4165","4240","4030","363316","1502302035","41800000000","10000000"
"005490","POSCO","KOSPI",,"238000","-6500","-2.66","242000","244000","237000","324774","77540206500","20750466730000","87186835"
"091340","S&K폴리텍","KOSDAQ","벤처기업부","3670","-80","-2.13","3745","3770","3605","389387","1425478010","30668153150","8356445"
"100840","S&TC","KOSPI",,"17300","-150","-0.86","17450","17450","17150","6950","120398450","122563787600","7084612"
"064960","S&T모티브","KOSPI",,"55200","300","0.55","54900","55400","54100","86871","4772278100","795066907200","14403386"
"003570","S&T중공업","KOSPI",,"11900","50","0.42","11800","12000","11550","90225","1069320900","386433924100","32473439"
"036530","S&T홀딩스","KOSPI",,"23350","300","1.30","23400","23400","22200","20186","457822700","358891274600","15370076"
"010950","S-Oil","KOSPI",,"66700","2400","3.73","64600","67000","63100","723260","47823637100","7509272226400","112582792"
"010955","S-Oil우","KOSPI",,"38600","900","2.39","37450","38600","37150","24917","946553900","155246382200","4021927"
"950110","SBI액시즈","KOSDAQ","외국기업(소속부없음)","3065","-40","-1.29","3105","3120","2960","79676","240908510","65484951000","21365400"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","576","-41","-6.65","624","625","575","4115535","2431135654","93350347200","162066575"
"034120","SBS","KOSPI",,"38050","-650","-1.68","38200","38650","37850","27486","1046850300","694510745100","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"4620","-270","-5.52","4840","4900","4570","1017051","4782430665","646320397800","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","15950","0","0.00","15900","16050","15500","140439","2209572300","342343702250","21463555"
"099220","SDN","KOSDAQ","중견기업부","1015","-15","-1.46","1045","1045","1005","171824","174493880","30380660275","29931685"
"040610","SG&G","KOSDAQ","우량기업부","4220","-10","-0.24","4245","4295","4180","199084","841738495","143847967120","34087196"
"049470","SGA","KOSDAQ","벤처기업부","1005","52","5.46","957","1075","952","11954847","12150948839","61225015065","60920413"
"004060","SG세계물산","KOSPI",,"821","10","1.23","808","846","808","2333160","1923858458","166190892160","202424960"
"001380","SG충남방적","KOSPI",,"2030","85","4.37","1920","2195","1890","4416561","9190029940","84747364100","41747470"
"052300","SH 홀딩스","KOSDAQ","중견기업부","555","2","0.36","553","558","548","306846","169461121","38728749150","69781530"
"002360","SH에너지화학","KOSPI",,"2140","-10","-0.47","2140","2175","2115","2797168","5975286060","237826182200","111133730"
"009160","SIMPAC","KOSPI",,"7050","100","1.44","6990","7070","6910","39194","274839850","205048721250","29084925"
"090730","SIMPAC METALLOY","KOSDAQ","우량기업부","6120","60","0.99","6060","6170","6030","23677","145143430","79560000000","13000000"
"123700","SJM","KOSPI",,"7300","-10","-0.14","7310","7320","7210","19478","140901280","113915755400","15604898"
"025530","SJM홀딩스","KOSPI",,"5400","40","0.75","5340","5450","5310","51075","274561380","80643643200","14934008"
"003600","SK","KOSPI",,"167500","-2500","-1.47","169000","170500","166500","67346","11294771500","7866103510000","46961812"
"034730","SK C&C","KOSPI",,"240000","7500","3.23","232000","241000","230500","156131","37102968000","12000000000000","50000000"
"207930","SK1호스팩","KOSDAQ","SPAC(소속부없음)","2170","-5","-0.23","2170","2185","2155","262148","568861485","11935000000","5500000"
"011790","SKC","KOSPI",,"37400","1300","3.60","36100","37800","36050","387677","14442950400","1362087617000","36419455"
"057500","SKC 솔믹스","KOSDAQ","중견기업부","2175","-20","-0.91","2180","2200","2165","178600","388870800","85410346875","39269125"
"178920","SKC코오롱PI","KOSDAQ","중견기업부","10850","-50","-0.46","10850","10900","10600","372673","3993395800","318624593700","29366322"
"018670","SK가스","KOSPI",,"88600","-1400","-1.56","90000","90200","88400","24931","2223125500","771892946000","8712110"
"001740","SK네트웍스","KOSPI",,"8040","-120","-1.47","8100","8200","8000","1218547","9849029730","1995428681880","248187647"
"001745","SK네트웍스우","KOSPI",,"17950","-50","-0.28","18200","18200","17600","2632","46691300","2039981600","113648"
"033630","SK브로드밴드","KOSDAQ","중견기업부","4580","20","0.44","4560","4630","4560","1645354","7563152570","1355492618460","295959087"
"003605","SK우","KOSPI",,"100500","500","0.50","100000","101500","99000","11595","1158858200","51246960000","509920"
"096770","SK이노베이션","KOSPI",,"98500","3100","3.25","94300","98800","93800","702329","68475096500","9107858054000","92465564"
"096775","SK이노베이션우","KOSPI",,"52400","600","1.16","51000","52700","50700","12284","641074400","65417522400","1248426"
"001510","SK증권","KOSPI",,"1270","65","5.39","1190","1275","1190","16500769","20476987725","406548807170","320117171"
"001515","SK증권우","KOSPI",,"1270","60","4.96","1205","1325","1160","306403","375743685","4968892780","3912514"
"066270","SK컴즈","KOSDAQ","중견기업부","8240","60","0.73","8230","8270","8030","102690","835757510","357842847200","43427530"
"006120","SK케미칼","KOSPI",,"63900","300","0.47","63400","64800","63000","170756","10872649500","1331870703300","20843047"
"006125","SK케미칼우","KOSPI",,"27700","-300","-1.07","27750","28100","27400","6726","186969600","78034362500","2817125"
"017670","SK텔레콤","KOSPI",,"274000","1500","0.55","272500","278500","272500","108979","29970831000","22124324814000","80745711"
"000660","SK하이닉스","KOSPI",,"45000","-550","-1.21","45950","46200","44900","2051147","93130819000","32760106425000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","3160","30","0.96","3130","3235","3120","582805","1853594905","219722864320","69532552"
"051980","SNH","KOSDAQ","중견기업부","1355","-70","-4.91","1450","1450","1355","119243","164653135","24999573850","18449870"
"036540","STS반도체","KOSDAQ","중견기업부","4160","-285","-6.41","4420","4420","4160","1630313","6901827805","260896330240","62715464"
"011810","STX","KOSPI",,"5540","-90","-1.60","5560","5720","5470","169731","945779400","165342740400","29845260"
"077970","STX엔진","KOSPI",,"28100","0","0.00","0","0","0","0","0","172809492400","6149804"
"071970","STX중공업","KOSPI",,"11300","0","0.00","0","0","0","0","0","161282380100","14272777"
"194860","SY이노베이션","KONEX","일반기업부","3000","0","0.00","3000","3000","3000","3000","9000000","4500000000","1500000"
"002710","TCC동양","KOSPI",,"2815","20","0.72","2795","2820","2755","29584","82588150","53485000000","19000000"
"032540","TJ미디어","KOSDAQ","우량기업부","2715","-5","-0.18","2710","2740","2685","12221","33197075","37824318435","13931609"
"048770","TPC","KOSDAQ","우량기업부","8060","-90","-1.10","8150","8250","7950","140034","1133568600","103974000000","12900000"
"024070","WISCOM","KOSPI",,"5620","30","0.54","5580","5620","5560","16403","91670200","84445670400","15025920"
"057030","YBM시사닷컴","KOSDAQ","중견기업부","4140","35","0.85","4105","4155","4035","4650","19058090","67534565580","16312697"
"037270","YG PLUS","KOSPI",,"4705","610","14.90","4115","4705","4095","7975804","36503044540","267844273310","56927582"
"040300","YTN","KOSDAQ","우량기업부","2900","20","0.69","2880","2915","2850","9109","26395645","121800000000","42000000"
"052220","iMBC","KOSDAQ","중견기업부","4835","225","4.88","4615","4860","4605","772637","3676497370","111205000000","23000000"
"079940","가비아","KOSDAQ","벤처기업부","6230","160","2.64","6050","6270","6050","361068","2232182550","84327311320","13535684"
"078890","가온미디어","KOSDAQ","벤처기업부","12050","-300","-2.43","12450","12450","12000","253300","3075025200","153725368600","12757292"
"000500","가온전선","KOSPI",,"26650","-550","-2.02","27650","27650","26500","6798","182072450","110873247550","4160347"
"030270","가희","KOSDAQ","중견기업부","13200","0","0.00","13200","13950","12800","74042","994400100","15840000000","1200000"
"192410","감마누","KOSDAQ","중견기업부","11250","0","0.00","11400","11400","11150","19388","218794850","40614750000","3610200"
"024840","갑을메탈","KOSDAQ","중견기업부","466","-3","-0.64","466","471","460","394523","183151907","49492685680","106207480"
"035250","강원랜드","KOSPI",,"34750","100","0.29","34650","34950","34400","324868","11293735500","7434432375000","213940500"
"094480","갤럭시아컴즈","KOSDAQ","중견기업부","7150","-300","-4.03","7450","7450","7080","247741","1787630830","220851473700","30888318"
"000860","건설화학","KOSPI",,"60700","1100","1.85","59500","60900","58200","13760","825650900","394550000000","6500000"
"063080","게임빌","KOSDAQ","벤처기업부","118000","-3000","-2.48","122200","122200","117100","115982","13736213900","769640368000","6522376"
"000800","경남기업","KOSPI",,"4155","0","0.00","0","0","0","0","0","148761996840","35803128"
"039240","경남스틸","KOSDAQ","중견기업부","8350","250","3.09","8060","8400","8060","30584","250770540","41750000000","5000000"
"008020","경남에너지","KOSPI",,"7260","-60","-0.82","7320","7330","7260","9119","66732310","299467798080","41249008"
"192520","경남은행","KOSPI",,"9400","30","0.32","9390","9490","9340","273171","2578710000","737156572800","78420912"
"053950","경남제약","KOSDAQ","중견기업부","4000","95","2.43","3775","4000","3775","510079","2008051825","40154056000","10038514"
"002100","경농","KOSPI",,"5640","-10","-0.18","5650","5790","5550","48754","275648860","122341470000","21691750"
"012320","경동가스","KOSPI",,"107500","0","0.00","107500","111000","106500","5111","553816000","374616000000","3484800"
"009450","경동나비엔","KOSPI",,"28300","450","1.62","27800","28350","27200","35639","989166900","360528133000","12739510"
"011040","경동제약","KOSDAQ","우량기업부","25950","250","0.97","25700","26100","25500","10833","280341750","344486250000","13275000"
"000050","경방","KOSPI",,"200000","6000","3.09","198000","202000","192500","2625","523454500","548305400000","2741527"
"139050","경봉","KOSDAQ","벤처기업부","2990","120","4.18","2870","3015","2850","461162","1357608080","47014559670","15723933"
"012610","경인양행","KOSPI",,"5820","400","7.38","5460","6060","5350","2961261","17084871130","235106844300","40396365"
"009140","경인전자","KOSPI",,"22300","-500","-2.19","22350","22700","21500","1459","32115800","35028773100","1570797"
"024910","경창산업","KOSDAQ","우량기업부","8370","10","0.12","8400","8820","8150","70694","594242910","146977200000","17560000"
"013580","계룡건설","KOSPI",,"13700","-400","-2.84","14150","14300","13550","72037","996844950","122353425900","8930907"
"012200","계양전기","KOSPI",,"4095","15","0.37","4085","4105","4040","141632","576849550","133497000000","32600000"
"012205","계양전기우","KOSPI",,"2315","0","0.00","2320","2325","2260","6138","14052515","3241000000","1400000"
"004200","고려개발","KOSPI",,"3595","180","5.27","3430","3650","3375","107315","378673315","71900000000","20000000"
"089890","고려반도체","KOSDAQ","관리종목(소속부없음)","2055","-50","-2.38","2085","2135","2025","39672","81907615","16542815760","8050032"
"002140","고려산업","KOSPI",,"2395","-30","-1.24","2425","2455","2365","273385","655743010","59729922875","24939425"
"049720","고려신용정보","KOSDAQ","중견기업부","2855","125","4.58","2730","2995","2715","46946","132495175","40826500000","14300000"
"010130","고려아연","KOSPI",,"426500","2500","0.59","428500","430500","421000","32341","13796610000","8048055000000","18870000"
"002240","고려제강","KOSPI",,"51800","-100","-0.19","52200","52300","51000","25727","1331952900","932400000000","18000000"
"014570","고려제약","KOSDAQ","중견기업부","5530","715","14.85","4925","5530","4925","2412966","13048103890","60830000000","11000000"
"009810","고려포리머","KOSPI",,"2225","290","14.99","1935","2225","1930","2698267","5813094045","75003228100","33709316"
"098460","고영","KOSDAQ","우량기업부","44650","200","0.45","44700","46400","44450","75866","3447948250","599937537150","13436451"
"206660","골든브릿지제2호스팩","KOSDAQ","SPAC(소속부없음)","2180","0","0.00","2190","2190","2160","34086","74110115","8502000000","3900000"
"001290","골든브릿지증권","KOSPI",,"1420","65","4.80","1355","1420","1325","2658674","3689658090","90506635140","63737067"
"121440","골프존","KOSDAQ","우량기업부","29900","0","0.00","0","0","0","0","0","1101787163100","36849069"
"009290","광동제약","KOSPI",,"14250","-100","-0.70","14250","14450","14050","215217","3061802050","746997126750","52420851"
"014200","광림","KOSDAQ","중견기업부","1910","-5","-0.26","1915","1955","1895","383601","737180530","36517754130","19119243"
"017040","광명전기","KOSPI",,"2510","10","0.40","2500","2520","2480","475487","1188030440","108777413650","43337615"
"017900","광전자","KOSPI",,"2995","0","0.00","2985","3030","2970","371754","1115463390","173541570185","57943763"
"037710","광주신세계","KOSPI",,"310000","2000","0.65","308500","313000","308500","642","199627500","496000000000","1600000"
"192530","광주은행","KOSPI",,"8150","-90","-1.09","8220","8220","8120","84665","688684000","418225864550","51316057"
"026910","광진실업","KOSDAQ","중견기업부","3335","-55","-1.62","3395","3475","3320","158036","533154835","21362025675","6405405"
"090150","광진윈텍","KOSDAQ","중견기업부","2485","65","2.69","2425","2500","2385","95392","233799860","24001106605","9658393"
"140910","광희리츠","KOSPI",,"5660","0","0.00","0","0","0","0","0","20538640100","3628735"
"208710","교보3호스팩","KOSDAQ","SPAC(소속부없음)","2225","40","1.83","2165","2225","2165","11278","24608495","11347500000","5100000"
