,Unnamed: 0,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
474,550,서전기전,4.0447928531217325,0.2431294405694094,4.202934641480975,17.0,0.732075571512243,16.897276708456985,4.994149584965509,0.2046108412950386,41219815000.0
466,541,서산,6.749851818,0.1525188863311488,2.3052357917703845,15.56,0.3123311108064158,2.4560557621700627,1.993345732185056,0.1763828471973684,31120000000.0
552,649,신화콘텍,1.854614727227916,0.1297661410051969,5.801744072248862,10.76,0.751569863199305,5.239751350898855,4.62471853010139,0.1627925968802702,40186776180.0
385,445,베셀,4.329216699660583,0.1208097528322575,1.9818827735448503,8.58,0.2100585748217943,5.716066739245792,1.5952288957119822,0.1500917947625313,12009880740.0
281,318,디에이테크놀로지,-0.0726323290124602,-0.0063633241673898,-124.46248279397956,9.04,0.6772973596558048,4.250599875220973,5.610112748105927,0.1411727643020478,27317460720.0
460,535,새로닉스,1.4624774014305384,0.1010824801285668,4.1573291963710215,6.08,0.2802569764625524,3.838738872560135,3.5589797611990126,0.1180768574358256,37767664960.0
329,377,매커스,0.6324651467926917,0.0821507730653687,7.715840192534053,4.88,0.619565846072232,-2.2418817214433,5.458142536955606,0.1161314920549997,39364744480.0
878,1042,제이엠티,0.5547164336073521,0.0570572046675318,8.20238904842082,4.55,0.2439795260674254,1.7833532176799187,4.058994652147361,0.1153008148091241,38102246000.0
892,1057,조광ILI,1.1350627301073997,0.0874588254372882,5.162710257824717,5.86,0.9109736044540366,8.713079782682904,4.088778827787792,0.1104301783588241,24289345470.0
920,1094,칩스앤미디어,1.67027597222342,0.1296150682106735,3.2502976004152093,5.428893984548962,0.7572696966707825,2.456099685517561,4.032432920025504,0.1044747807435669,8184606000.0
609,721,에너토크,0.7101497523981821,0.0752808320799284,10.84278347488967,7.7,0.9387211697339456,22.835505524220363,8.295150244383501,0.0984013234244748,30048749500.0
1115,1328,한양디지텍,1.4483400768,0.0877454404082846,4.149577917693646,6.01,0.3194569884797401,3.504968914649975,3.7766237934493048,0.096410593644005,30050000000.0
370,427,바른전자,0.1861503489092061,0.0349383336453723,12.94652421616177,2.41,0.2415588237097674,5.103026191824959,5.02611940017983,0.0899958688995667,47974415565.0
1049,1254,프럼파스트,0.8380548642857143,0.0675894212012641,7.720258273919178,6.47,0.4490362273076387,4.875846359336908,5.798813533581783,0.0899852677166806,19927600000.0
175,193,넥스트아이,0.8325035302018036,0.0786104347262422,9.752957279289529,8.119371364915908,1.1667065610328045,12.163405685375183,9.014807776909146,0.0850472057269186,34023511200.0
965,1149,코위버,1.5332942707822963,0.0882875248254858,6.391467174138712,9.8,0.8184169891708832,5.568089247525194,6.700806463608541,0.0842117765783326,48004320000.0
1119,1332,한익스프레스,2.3735204757371138,0.1934798742146741,2.5241342898591523,5.991084420490856,0.1291419381370194,2.7470077600756557,5.9225643703741175,0.0824590758938505,46320000000.0
654,777,엑시콘,1.7677438349820471,0.0899217087370594,6.109482486250436,10.8,0.9687498652254676,-2289.232625048747,6.707335049439708,0.0819066142683105,36846900000.0
