,Unnamed: 0,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
158,159,고려신용정보,0.6536852044755245,0.1417565532145576,11.595795572704924,7.58,0.5235852815602704,6.532204518799621,7.399909715776515,0.2221351442522007,54197000000.0
1252,1261,피노텍,0.1527318576554779,0.0556934272830707,78.30717299974543,11.96,2.6523477327386424,15.189710614819225,27.9990204888816,0.1557624077219413,57201163760.0
1035,1042,제이엠티,1.280708492235602,0.1208071860887938,4.372579735318731,5.6,0.3189269199815924,1.3459995446656,3.5250433378832797,0.149853208355145,46895072000.0
1157,1164,큐엠씨,0.4767044333848663,0.0563412142493574,24.291781634535194,11.58,1.455511831687018,9.777219441159207,9.737347249996231,0.1405545512994295,54679602000.0
621,625,시스웍,2.6752942438888887,0.1250771212848077,8.914907231038226,23.85,1.9189392748645249,48.6831958707977,8.494115343865266,0.1312733448792527,42930000000.0
1262,1271,하이골드3호,0.0491033353622554,0.1060889862062173,7.514764471246919,0.369,4.336923887579444,14.434587161968018,7.541158467490665,0.1057176755759606,29796362550.0
429,431,바이오로그디바이스,2.1203824320060294,0.0763503481923476,8.65409924314437,18.35,0.620921022931019,87.24060308742844,6.332898832002379,0.1043350775108288,50582887010.0
561,564,성우테크론,1.1975970413256822,0.0773582622841549,6.763543763462951,8.1,0.927929068670151,4.73056021413749,5.098484021751222,0.1026218754814521,36668922750.0
1232,1241,포시에스,0.5268401491344918,0.036919302995846,21.05463776874481,11.092428502058224,2.01355180043455,12.478236173641184,7.941895957756776,0.0978761942219691,39758386270.0
399,400,모바일리더,2.6832201379291862,0.1214311878904515,7.312109700824628,19.62,2.0992412515857617,9.922658123126627,9.364542057923272,0.0948170408616155,32213234340.0
455,457,비나텍,0.1879867527555805,0.0109764614421514,88.24367864165585,16.588642599051855,1.1537236268476194,12.629147232902566,10.337793789350126,0.093695362459404,36813159000.0
